trajectory_index,mode_index,selection_reason,eigenvalue,time,initial_coefficient,actual_coefficient,propagator,homogeneous_coefficient,net_forcing_injection,previous_step_forcing_projection,duhamel_reconstruction,identity_residual,relative_identity_residual,cancellation_condition,absolute_prediction_error,forcing_radius_R,epsilon,shadowing,mode_energy_fraction,selected_modes_energy_fraction
0,0,low+peak_energy,-13.274151715691659,0,3.9645075613477276,3.9645075613477276,1.0,3.9645075613477276,0.0,0.0,3.9645075613477276,0.0,0.0,1.0,0.0,0.0,0.0,1,0.9999999999999916,0.9999999999999916
0,0,low+peak_energy,-13.274151715691659,10,3.9645075613477276,4.820611090203644,1.2248662728216826,4.855991600241369,-0.03538051003772491,-0.006000522078318582,4.820611090203645,-8.881784197001252e-16,9.145180766539816e-17,1.0146788485425111,0.03538051003772491,0.03538051003772435,0.007285949595951885,1,0.9991924413571023,0.9992300600181125
0,0,low+peak_energy,-13.274151715691659,20,3.9645075613477276,5.80042937729957,1.5029070776040288,5.958286473164188,-0.15785709586461838,-0.015198050990305134,5.800429377299566,3.552713678800501e-15,2.9813216390330815e-16,1.0544294518893398,0.15785709586461838,0.1578570958646222,0.02649370697021742,1,0.995319495841404,0.9955637176594058
0,0,low+peak_energy,-13.274151715691659,30,3.9645075613477276,6.816164680567124,1.8470845018869475,7.322780474179004,-0.5066157936118802,-0.04106418275235413,6.816164680567125,-8.881784197001252e-16,6.06448891122674e-17,1.1486512774716964,0.5066157936118802,0.5066157936118797,0.0691835287700167,1,0.9866703282861955,0.9875227585858495
0,0,low+peak_energy,-13.274151715691659,40,3.9645075613477276,7.6861468265493835,2.273513538092787,9.01336161259528,-1.3272147860458956,-0.08650365233896018,7.686146826549383,8.881784197001252e-16,4.9270097987580127e-17,1.3453524414759939,1.3272147860458956,1.3272147860458963,0.14724969917896616,1,0.9717820876757086,0.9737944775184308
0,0,low+peak_energy,-13.274151715691659,50,3.9645075613477276,8.310326639233065,2.8022478675073907,11.109532859503595,-2.7992062202705306,-0.12183756952561531,8.310326639233068,-3.552713678800501e-15,1.5989482743018084e-16,1.6736693614557754,2.7992062202705306,2.799206220270526,0.2519643495069155,1,0.9523635662607858,0.9563210843195532
0,0,low+peak_energy,-13.274151715691659,60,3.9645075613477276,8.767686230632549,3.458301321732376,13.710461739426846,-4.942775508794297,-0.1466286234682883,8.767686230632544,5.329070518200751e-15,1.9434321832050594e-16,2.1274982655116523,4.942775508794297,4.942775508794302,0.36051123607168395,1,0.9306199928944987,0.9370470977065917
0,0,low+peak_energy,-13.274151715691659,70,3.9645075613477276,9.109308659184675,4.272900045386504,16.939944538817844,-7.830635879633169,-0.1655045876240262,9.109308659184677,-1.7763568394002505e-15,5.2431011073552596e-17,2.719260192536729,7.830635879633169,7.830635879633168,0.4622586491761696,1,0.9085318688976709,0.9178753611347441
0,0,low+peak_energy,-13.274151715691659,80,3.9645075613477276,9.36122741233048,5.285043941735875,20.952596669066875,-11.591369256736394,-0.17865368880644716,9.361227412330475,5.329070518200751e-15,1.2716969171816928e-16,3.476463554654896,11.591369256736394,11.5913692567364,0.5532187460969544,1,0.8874857012322143,0.9000602999942054
0,0,low+peak_energy,-13.274151715691659,90,3.9645075613477276,9.548647013289207,6.543473365559568,25.94164963523837,-16.393002621949165,-0.19006307069158446,9.548647013289198,8.881784197001252e-15,1.711877294213491e-16,4.433576002785403,16.393002621949165,16.393002621949172,0.6319182801575348,1,0.8678890557941087,0.8837063197650299
0,0,low+peak_energy,-13.274151715691659,100,3.9645075613477276,9.68032185961394,8.109136462455846,32.14873282140676,-22.46841096179282,-0.19862890004025324,9.68032185961394,0.0,0.0,5.642079320839623,22.46841096179282,22.46841096179282,0.6988894737036684,1,0.8507190087781674,0.8698385233361897
0,0,low+peak_energy,-13.274151715691659,110,3.9645075613477276,9.778644067251971,10.058310733465703,39.87624895720979,-30.097604889957818,-0.2046546052683258,9.778644067251982,-1.0658141036401503e-14,1.336402158567935e-16,7.155782884204301,30.097604889957818,30.097604889957807,0.7547752277867158,1,0.8346012515549254,0.8573748896364485
0,0,low+peak_energy,-13.274151715691659,120,3.9645075613477276,9.848317632260928,12.486497435885832,49.50281349931839,-39.65449586705746,-0.20972291351743166,9.848317632260937,-8.881784197001252e-15,8.970989292480867e-17,9.053049738598606,39.65449586705746,39.654495867057456,0.8010553959241824,1,0.8201412025380385,0.8464177716615787
0,0,low+peak_energy,-13.274151715691659,130,3.9645075613477276,9.8951879397462,15.513338885036553,61.502749311477146,-51.607561371730945,-0.21359057659275926,9.895187939746215,-1.4210854715202004e-14,1.1553023949573334e-16,11.430840058011997,51.607561371730945,51.60756137173093,0.8391098276008345,1,0.8069811686452303,0.8367286083943007
0,0,low+peak_energy,-13.274151715691659,140,3.9645075613477276,9.925490080398035,19.288817099135713,76.47066123897687,-66.54517115857884,-0.2163753065628775,9.925490080398049,-1.4210854715202004e-14,9.291703827950406e-17,14.408944166898047,66.54517115857884,66.54517115857882,0.8702052536281842,1,0.7947154248204716,0.8280957148419854
0,0,low+peak_energy,-13.274151715691659,150,3.9645075613477276,9.945718328294202,24.001045119426042,95.15232485621252,-85.20660652791831,-0.2184735413866754,9.945718328294191,1.0658141036401503e-14,5.600567853968537e-17,18.13432930943102,85.20660652791831,85.20660652791832,0.8954758242289564,1,0.7830696414426328,0.8201914740133116
0,0,low+peak_energy,-13.274151715691659,160,3.9645075613477276,9.956109654167182,29.886070144373452,118.48355106633713,-108.52744141216995,-0.22041509536120785,9.956109654167165,1.7763568394002505e-14,7.49621708419971e-17,22.80117439079133,108.52744141216995,108.52744141216996,0.9159705329173254,1,0.7717252172960045,0.8127418548648483
