trajectory_index,mode_index,selection_reason,eigenvalue,peak_energy,final_energy_fraction,final_actual_coefficient,final_homogeneous_coefficient,final_net_forcing_injection,final_forcing_radius_R,final_epsilon,final_shadowing,shadowing_sample_fraction,first_epsilon_ge_0_1,first_epsilon_ge_1,max_identity_residual,max_relative_identity_residual,max_cancellation_condition,max_forcing_projection_discrepancy,max_bound_violation
0,0,low+peak_energy,-13.274151715691659,99.19709290947695,0.3948224830456115,8.746801648060083,3.5489962410385036e+34,-3.5489962410385036e+34,3.548996241038474e+34,0.9999999999999917,1,1.0,40,-1,2.9514790517935283e+20,4.710565080362053e-15,8.114957635573241e+33,1.2795320358804929e-14,2.9514790517935283e+20
0,1,low+peak_energy,-13.229759532065968,22.618254872045206,0.10373966507479224,4.483537031492006,1.759666749770609e+25,-1.759666749770609e+25,1.2398090813167933e+33,70457038.61134021,0,0.0033222591362126247,10,10,5.715685268552417e+17,1.624081872457425e-08,2.7652478170808906e+32,4.773959005888173e-15,0.0
0,2,low,-13.03869043396674,0.8136785602205383,0.0010826211047223686,0.4580222595138696,-1.10811198540191e+25,1.10811198540191e+25,3.027957801648056e+31,2732537.723206578,0,0.0033222591362126247,10,10,2.9196633627426816e+16,1.3174050142358006e-09,6.610942692990121e+31,9.124645483638005e-16,5.117434254131581e-17
0,3,low,-12.989819081534938,1.7630586358569498,0.0051119882779658305,-0.9952753889441054,3.5678047789009695e+24,-3.5678047789009695e+24,9.805671367584804e+30,2748376.6560247038,0,0.0033222591362126247,10,10,7232479039586305.0,1.0135790650913578e-09,9.852222856422173e+30,1.2420620087993939e-15,0.0
0,4,low+peak_energy,-12.837936775111352,4.519343496559686,0.0211812012402012,-2.025926259035869,-7.101301454154976e+22,7.101301454154976e+22,1.2100493838751005e+31,170398256.10657606,0,0.0033222591362126247,10,10,7596005407064066.0,5.3483192318563524e-08,5.972820509036002e+30,2.8380076066980564e-15,0.0
0,5,low,-12.809019854608723,0.08926106573759013,0.00015867857247835234,-0.17535069145344728,3.1913254572016278e+22,-3.1913254572016278e+22,3.3508662749802655e+30,104999202.36648424,0,0.0033222591362126247,10,10,2697011623100416.0,4.2255350633023816e-08,1.91095129372964e+31,9.324138683375338e-16,0.0
0,6,low+peak_energy,-12.800733134160607,5.293719964072033,0.027104697102443353,2.2917678336781258,7.370653713705741e+23,-7.370653713705741e+23,1.5775897116563802e+30,2140366.069189833,0,0.0033222591362126247,10,10,293617251909629.7,1.99180696839736e-10,6.88372716266739e+29,2.220446049250313e-15,0.0
0,7,low,-12.668282238849168,0.14895999175800861,9.574230878873099e-05,-0.13620726998953797,-9.087607654739514e+22,9.087607654739514e+22,6.795895334368944e+29,7478200.636032785,0,0.0033222591362126247,10,10,399487273009151.9,2.197978586466337e-09,4.9893784991445015e+30,1.0061396160665481e-15,0.0
0,10,peak_energy,-12.49189423174966,4.679025579487892,0.010462096362957652,-1.423828554338801,1.0025979438024704e+22,-1.0025979438024704e+22,1.2949273648070958e+29,12915719.335069966,0,0.0033222591362126247,10,10,25494959423486.574,1.2714460583100148e-09,9.094686724190821e+28,1.970645868709653e-15,0.0
0,12,peak_energy,-12.388060853438567,4.448251895474409,0.010368297741344028,-1.4174314688235972,3.881410567616374e+21,-3.881410567616374e+21,8.595637493287345e+28,22145653.86357991,0,0.0033222591362126247,10,10,8223309430782.583,1.0593206381648266e-09,6.064235252630864e+28,2.040034807748725e-15,0.0
0,31,peak_energy,-11.303025788737157,3.9421980581718463,0.011000071753142533,-1.4599772867375198,1.85868987709641e+16,-1.85868987709641e+16,1.4817083989787007e+23,7971789.254554834,0,0.0033222591362126247,10,10,83967649.45997728,2.258789021857119e-09,1.0148846823218255e+23,2.0469737016526324e-15,3.3306690738754696e-16
0,34,peak_energy,-11.140115428639513,4.197287611484579,0.017447189504311563,1.838700861198518,-1775718343515159.2,1775718343515161.0,3.0345558354694397e+22,17089173.215738274,0,0.0033222591362126247,10,10,10565060.16129914,2.974869344694378e-09,1.650380481718632e+22,3.164135620181696e-15,0.0
