trajectory_index,mode_index,selection_reason,eigenvalue,time,initial_coefficient,actual_coefficient,propagator,homogeneous_coefficient,net_forcing_injection,previous_step_forcing_projection,duhamel_reconstruction,identity_residual,relative_identity_residual,cancellation_condition,absolute_prediction_error,forcing_radius_R,epsilon,shadowing,mode_energy_fraction,selected_modes_energy_fraction
0,0,low+peak_energy,-13.473226512804215,0,3.498463379827582,3.498463379827582,1.0,3.498463379827582,0.0,0.0,3.498463379827582,0.0,0.0,1.0,0.0,0.0,0.0,1,0.9999999999999887,0.9999999999999887
0,0,low+peak_energy,-13.473226512804215,10,3.498463379827582,4.264846600729872,1.2248872160385016,4.285223069729653,-0.02037646899978096,-0.003500368969024059,4.264846600729876,-3.552713678800501e-15,4.1453077482669264e-16,1.0095555460289203,0.02037646899978096,0.020376468999777218,0.0047550544436564725,1,0.9994337992192394,0.9994561373713159
0,0,low+peak_energy,-13.473226512804215,20,3.498463379827582,5.158410688893209,1.5030309103556334,5.258298598628096,-0.09988790973488726,-0.012088132129576934,5.158410688893209,0.0,0.0,1.0387281725939193,0.09988790973488726,0.09988790973488722,0.018996241438428055,1,0.9968471030566483,0.9970547470653396
0,0,low+peak_energy,-13.473226512804215,30,3.498463379827582,6.14607662062816,1.8474817739436786,6.4633473310408585,-0.31727071041269816,-0.025858787507155867,6.14607662062816,0.0,0.0,1.1032433306632847,0.31727071041269816,0.317270710412698,0.049087677663394995,1,0.9900154275306351,0.9909364339882516
0,0,low+peak_energy,-13.473226512804215,40,3.498463379827582,7.0844599195033675,2.2744984532300294,7.957249546099736,-0.8727896265963686,-0.05810911295061416,7.084459919503361,6.217248937900877e-15,3.9066570062191105e-16,1.2463955295148472,0.8727896265963686,0.8727896265963744,0.10968483790032377,1,0.9774566255643943,0.9795820432525101
0,0,low+peak_energy,-13.473226512804215,50,3.498463379827582,7.898353383695626,2.8043284340435157,9.810840331510468,-1.912486947814842,-0.09356214142822772,7.898353383695622,3.552713678800501e-15,1.8106062063765785e-16,1.4842748494294378,1.912486947814842,1.9124869478148456,0.19493609957878102,1,0.9584982420232829,0.9623158300590078
0,0,low+peak_energy,-13.473226512804215,60,3.498463379827582,8.494998512811318,3.4622004950531875,12.112381645564502,-3.6173831327531847,-0.12965988694662656,8.49499851281132,-1.7763568394002505e-15,7.332814021967118e-17,1.8516500920624774,3.6173831327531847,3.6173831327531834,0.2986516804544259,1,0.937210495977224,0.9427165978606677
0,0,low+peak_energy,-13.473226512804215,70,3.498463379827582,8.92314336635384,4.279607419755819,14.97204983805414,-6.048906471700301,-0.15472574561092323,8.923143366353846,-7.105427357601002e-15,2.372897310140289e-16,2.3557792861445397,6.048906471700301,6.048906471700294,0.4040132471591109,1,0.9156979373524309,0.9229555120678681
0,0,low+peak_energy,-13.473226512804215,80,3.498463379827582,9.210778900026371,5.295914508855847,18.527562971929754,-9.316784071903383,-0.17431924949544175,9.210778900026368,3.552713678800501e-15,9.587644322631777e-17,3.0230176346707682,9.316784071903383,9.316784071903387,0.5028607424526804,1,0.8962407923541984,0.9053533725031268
0,0,low+peak_energy,-13.473226512804215,90,3.498463379827582,9.409529180466464,6.560385106146137,22.951267051418547,-13.541737870952083,-0.18645943104348817,9.409529180466452,1.2434497875801753e-14,2.7088913757885997e-16,3.878302965267127,13.541737870952083,13.541737870952096,0.5900213631175156,1,0.8787923025987795,0.8895992815775453
0,0,low+peak_energy,-13.473226512804215,100,3.498463379827582,9.558695938047926,8.134713429671832,28.458997039098538,-18.900301101050612,-0.1950727393910512,9.558695938047904,2.1316282072803006e-14,3.7450866668838533e-16,4.954577323841611,18.900301101050612,18.900301101050633,0.6641239350453693,1,0.8625998295862427,0.8749058172012477
0,0,low+peak_energy,-13.473226512804215,110,3.498463379827582,9.668044621953607,10.096186204495464,35.321137712347806,-25.6530930903942,-0.2020999409108697,9.668044621953591,1.5987211554602254e-14,2.2631223949806877e-16,6.306780035363661,25.6530930903942,25.653093090394215,0.7262816192193671,1,0.8479317223754439,0.861660646751737
0,0,low+peak_energy,-13.473226512804215,120,3.498463379827582,9.747519041119132,12.541684730646226,43.87662475150857,-34.12910571038944,-0.20707750504482192,9.747519041119098,3.375077994860476e-14,3.8461003028092224e-16,8.002624065963564,34.12910571038944,34.129105710389474,0.7778425506446013,1,0.8348299497357731,0.8500095886917471
0,0,low+peak_energy,-13.473226512804215,130,3.498463379827582,9.805671367265143,15.592734522239828,54.550610717429365,-44.74493935016422,-0.21116919599296935,9.805671367265106,3.730349362740526e-14,3.419163702917672e-16,10.126338763409702,44.74493935016422,44.74493935016426,0.8202463503468694,1,0.8228517242532843,0.8394890776660463
0,0,low+peak_energy,-13.473226512804215,140,3.498463379827582,9.848802355167114,19.401860873182567,67.8766997653388,-58.02789741017168,-0.21396190829913841,9.848802355167031,8.348877145181177e-14,6.150031729624929e-16,12.783746960812497,58.02789741017168,58.02789741017177,0.854901573158153,1,0.8117452711610715,0.8298679014497068
0,0,low+peak_energy,-13.473226512804215,150,3.498463379827582,9.883654708742057,24.160598123231182,84.52496776885529,-74.64131306011323,-0.21650661625916534,9.883654708741986,7.105427357601002e-14,4.2031529530018455e-16,16.10399042857968,74.64131306011323,74.6413130601133,0.8830682226845664,1,0.8009322903662426,0.8206182383472882
0,0,low+peak_energy,-13.473226512804215,160,3.498463379827582,9.909121780424034,30.109573207995272,105.33723925040914,-95.42811746998511,-0.21858319977370932,9.909121780423959,7.460698725481052e-14,3.5413395958410176e-16,20.260660951509987,95.42811746998511,95.42811746998518,0.9059295473192737,1,0.7907200404315453,0.8120457750307233
0,0,low+peak_energy,-13.473226512804215,170,3.498463379827582,9.928200363264924,37.551264807709735,131.37172479598073,-121.4435244327158,-0.22039917141672838,9.92820036326475,1.7408297026122455e-13,6.625587451621494e-16,25.464358088917283,121.4435244327158,121.44352443271598,0.9244266574205129,1,0.7808030755649185,0.8038751573067527
0,0,low+peak_energy,-13.473226512804215,180,3.498463379827582,9.939202390470411,46.86609837370754,163.95932891581282,-154.02012652534242,-0.2221265857735233,9.939202390470257,1.545430450278218e-13,4.712846961796666e-16,31.99245200460253,154.02012652534242,154.02012652534256,0.9393800739720417,1,0.7718533700211562,0.7967051850352693
0,0,low+peak_energy,-13.473226512804215,190,3.498463379827582,9.946355196064856,58.532847426988354,204.77502324035387,-194.82866804428903,-0.22324138182297482,9.946355196064673,1.829647544582258e-13,4.467457787649024e-16,40.17589191292314,194.82866804428903,194.8286680442892,0.9514278888183049,1,0.7632452175822648,0.789974922466531
0,0,low+peak_energy,-13.473226512804215,200,3.498463379827582,9.950622121957679,73.15434784763886,255.92780702013323,-245.97718489817555,-0.22442320485567535,9.950622121957394,2.8421709430404007e-13,5.552681000421366e-16,50.43955903126634,245.97718489817555,245.97718489817584,0.9611194178631218,1,0.7549194894485262,0.7836872855509175
0,0,low+peak_energy,-13.473226512804215,210,3.498463379827582,9.950630101290226,91.49001085262553,320.0744525879385,-310.12382248664824,-0.22555099929267186,9.95063010128979,4.369837824924616e-13,6.826283368748443e-16,63.332499415577104,310.12382248664824,310.1238224866487,0.9689115141154356,1,0.7470415061242283,0.7779939584070154
0,0,low+peak_energy,-13.473226512804215,220,3.498463379827582,9.947470016614215,114.49704953428399,400.5637348939972,-390.616264877383,-0.22648588144677717,9.947470016613636,5.790923296444817e-13,7.228466773180662e-16,79.53580140980128,390.616264877383,390.61626487738357,0.9751663239827587,1,0.7397013254573115,0.7728462268186649
0,0,low+peak_energy,-13.473226512804215,230,3.498463379827582,9.941407359035129,143.38267695140726,501.6190446161466,-491.6776372571115,-0.2271830347059236,9.941407359034486,6.430411758628907e-13,6.4096567182269165e-16,99.91509712862866,491.6776372571115,491.6776372571121,0.9801813598073376,1,0.7327679058521489,0.7681211634935144
0,0,low+peak_energy,-13.473226512804215,240,3.498463379827582,9.934032408159915,179.67021383723682,628.5696635553638,-618.6356311472039,-0.22774672831168452,9.934032408159169,7.460698725481052e-13,5.934663377867516e-16,125.54874430227362,618.6356311472039,618.6356311472047,0.9841958131546319,1,0.7261093696940042,0.7637146333857552
0,0,low+peak_energy,-13.473226512804215,250,3.498463379827582,9.924893445137238,225.28282183385352,788.1437022899581,-778.2188088448208,-0.2283656132155656,9.924893445136263,9.752199048307375e-13,6.18681531043912e-16,157.82159473986383,778.2188088448208,778.2188088448219,0.9874072540118009,1,0.7198237929132827,0.7597196262019537
0,0,low+peak_energy,-13.473226512804215,260,3.498463379827582,9.914932794691333,282.6497441278616,988.8397791489599,-978.9248463542685,-0.2288275943120457,9.91493279469023,1.1031175972675555e-12,5.577837889050882e-16,198.46474668560666,978.9248463542685,978.9248463542697,0.9899731655180545,1,0.7136155885148691,0.7558517371991589
0,0,low+peak_energy,-13.473226512804215,270,3.498463379827582,9.904475143505026,354.8409856936954,1241.3981941113163,-1231.4937189678112,-0.22921768037599222,9.904475143503532,1.4939161019356106e-12,6.01707054602679e-16,249.67420052548232,1231.4937189678112,1231.4937189678128,0.9920215163913672,1,0.7077863617184049,0.7522889667373369
0,0,low+peak_energy,-13.473226512804215,280,3.498463379827582,9.893429528405017,445.7383197640961,1559.399188680567,-1549.505759152162,-0.22966960741398346,9.893429528402976,2.0410340084708878e-12,6.544296108675799e-16,314.2393584455983,1549.505759152162,1549.505759152164,0.9936556145467961,1,0.7019955213269272,0.7488284937159013
0,0,low+peak_energy,-13.473226512804215,290,3.498463379827582,9.881420005760619,560.2522763655174,1960.0220723298046,-1950.140652324044,-0.23008636391136328,9.881420005757946,2.673417043297377e-12,6.819864635808883e-16,395.7085846340227,1950.140652324044,1950.1406523240466,0.9949585159548676,1,0.6963484525718493,0.7455848676487226
0,0,low+peak_energy,-13.473226512804215,300,3.498463379827582,9.869073793576366,704.5979337116815,2465.0100685925,-2455.1409947989237,-0.23035731485590993,9.869073793573989,2.376765451117535e-12,4.821005563832539e-16,498.5423319657291,2455.1409947989237,2455.140994798926,0.9959963353012959,1,0.690987640620218,0.7426025702757959
0,0,low+peak_energy,-13.473226512804215,310,3.498463379827582,9.856908034345974,886.6455324840144,3101.896926283051,-3092.040018248705,-0.23068608631811927,9.856908034342723,3.2507330161024584e-12,5.239911404789574e-16,628.3853844379242,3092.040018248705,3092.0400182487083,0.9968222967208152,1,0.6860454297743813,0.7399841978368632
