trajectory_index,mode_index,selection_reason,eigenvalue,time,initial_coefficient,actual_coefficient,propagator,homogeneous_coefficient,net_forcing_injection,previous_step_forcing_projection,duhamel_reconstruction,identity_residual,relative_identity_residual,cancellation_condition,absolute_prediction_error,forcing_radius_R,epsilon,shadowing,mode_energy_fraction,selected_modes_energy_fraction
0,0,low+peak_energy,-13.395787316459483,0,-0.05191177501451376,-0.05191177501451376,1.0,-0.05191177501451376,0.0,0.0,-0.05191177501451376,0.0,0.0,1.0,0.0,0.0,0.0,1,0.003940756741253347,0.020015703532838623
0,0,low+peak_energy,-13.395787316459483,10,-0.05191177501451376,-0.04871918050117374,0.9385005255191956,-0.04871922813175541,4.7630581666291416e-08,1.6471593110300997e-08,-0.048719180501173784,4.163336342344337e-17,4.2727856146294913e-16,1.000003513813733,4.7630581666291416e-08,1.2355954384792028e-07,2.5361556121900796e-06,1,0.009993102598207805,0.04858730256705738
0,0,low+peak_energy,-13.395787316459483,20,-0.05191177501451376,-0.04581490647976094,0.8825550834077233,-0.045815000927777155,9.444801621349974e-08,-1.1187741226492687e-08,-0.045814906479760886,-5.551115123125783e-17,6.058185103910143e-16,1.0000069074000288,9.444801621349974e-08,2.220138701281163e-07,4.845877237416176e-06,1,0.019268092567912454,0.08974466620181797
0,0,low+peak_energy,-13.395787316459483,30,-0.05191177501451376,-0.04317051002091772,0.831615246928716,-0.04317062359720281,1.1357628509206519e-07,1.0288633035815398e-08,-0.04317051002091767,-4.85722573273506e-17,5.625614512839437e-16,1.0000092676117616,1.1357628509206519e-07,2.865112413274264e-07,6.63671769026729e-06,1,0.030783219760863085,0.1374510811264296
0,0,low+peak_energy,-13.395787316459483,40,-0.05191177501451376,-0.04076054678165835,0.7851930823722036,-0.040760766635058406,2.1985340005470366e-07,1.8188600049706682e-08,-0.04076054678165835,0.0,0.0,1.0000149404777494,2.1985340005470366e-07,3.891286421934942e-07,9.546646795862862e-06,1,0.043642717589445136,0.18695109920112443
0,0,low+peak_energy,-13.395787316459483,50,-0.05191177501451376,-0.03856261037126652,0.742854612959901,-0.038562901536468075,2.911652015533117e-07,7.350379263582063e-09,-0.03856261037126652,0.0,0.0,1.0000205398471136,2.911652015533117e-07,5.009049197732512e-07,1.2989295406092734e-05,1,0.057318489166144584,0.2357272524005226
0,0,low+peak_energy,-13.395787316459483,60,-0.05191177501451376,-0.03655663316511522,0.7042135972470802,-0.03655697782245183,3.446573366150396e-07,3.1487997695367476e-09,-0.036556633165115225,6.938893903907228e-18,9.490519070815584e-17,1.0000258137198321,3.446573366150396e-07,5.990053499162618e-07,1.6385527075719502e-05,1,0.07151767808409616,0.2825811305383605
0,0,low+peak_energy,-13.395787316459483,70,-0.05191177501451376,-0.03472470229371523,0.6689259926189556,-0.03472513563019551,4.333364802822093e-07,2.377766232519729e-08,-0.03472470229371522,-6.938893903907228e-18,9.991168901113604e-17,1.0000320204916446,4.333364802822093e-07,6.785655593711879e-07,1.9541048495751185e-05,1,0.0860697535079554,0.32697367874306266
0,0,low+peak_energy,-13.395787316459483,80,-0.05191177501451376,-0.03305095217807991,0.6366850758511577,-0.03305145241268393,5.002346040172689e-07,-6.187951068215014e-09,-0.0330509521780799,-1.3877787807814457e-17,2.0994217794932168e-16,1.0000384952990293,5.002346040172689e-07,7.720716832801616e-07,2.3359690026326013e-05,1,0.1008714344034909,0.3687050162532275
0,0,low+peak_energy,-13.395787316459483,90,-0.05191177501451376,-0.03152118492479196,0.6072171700898221,-0.031521721118652576,5.361938606174288e-07,-6.957772399895923e-09,-0.03152118492479194,-2.0816681711721685e-17,3.3019582962117626e-16,1.0000435030184815,5.361938606174288e-07,8.350728297235281e-07,2.6491980770345195e-05,1,0.1158593452069158,0.4077611179750103
