trajectory_index,mode_index,selection_reason,eigenvalue,peak_energy,final_energy_fraction,final_actual_coefficient,final_homogeneous_coefficient,final_net_forcing_injection,final_forcing_radius_R,final_epsilon,final_shadowing,shadowing_sample_fraction,first_epsilon_ge_0_1,first_epsilon_ge_1,max_identity_residual,max_relative_identity_residual,max_cancellation_condition,max_forcing_projection_discrepancy,max_bound_violation
0,0,low+peak_energy,-13.647125366575334,92.50196723828557,0.4068410725859361,8.357249426065849,1.1452984250497104e+19,-1.1452984250497104e+19,1.1454592892534583e+19,1.0001404561468257,0,0.5182724252491694,1030,1560,28663.642750573934,2.052829481003546e-15,2.741042653529531e+18,1.659783421814609e-14,0.0
0,1,low+peak_energy,-13.425142030257273,9.601103828241811,0.016530993910674235,1.684614179046624,-9.656787619717459e+17,9.656787619717459e+17,9.657831147254993e+17,1.0001080615602855,0,0.49169435215946844,1030,1480,6142.315385820953,3.3501062804054037e-15,1.1465307016413219e+18,3.878841692284141e-15,0.0
0,2,low,-13.174811450178746,2.432094519734408,0.010954926236023708,1.371373324929391,1.9188945059593976e+16,-1.9188945059593976e+16,1.920249356005264e+16,1.0007060575980904,0,0.5116279069767442,1020,1540,94.6286266750706,3.0639234009706492e-15,2.7994885070134576e+16,1.9290125052862095e-15,0.0
0,3,low,-13.130444495098725,1.68009102977021,0.00488094499965632,-0.915383175035433,5980431714158657.0,-5980431714158658.0,1.0059964465205396e+16,1.6821468659843495,0,0.36212624584717606,1020,1090,27.084616824964566,2.5168357073047357e-15,1.7523149449128944e+16,2.0192181260370035e-15,0.0
0,4,low+peak_energy,-12.989357181661157,6.490114167847765,0.03724539010206799,2.528641332158712,-1437788245244027.2,1437788245244029.8,1466836112175169.0,1.0202031606721138,0,0.4318936877076412,1020,1300,1.64677789683729,2.2223961091492876e-15,1148689741197699.0,2.9559688030644793e-15,0.0
0,5,low,-12.947221033584604,1.9730658239405154,0.0009818303349135775,-0.4105529639358288,-591526454234916.1,591526454234915.8,1339088996930294.8,2.263785477966967,0,0.3488372093023256,1000,1050,2.214447036064171,3.1722959812103684e-15,4702475979364686.0,1.8388068845354155e-15,0.0
0,6,low,-12.812860214622159,2.581161304275181,0.013433221860150668,-1.5185918422120068,88394472826707.66,-88394472826709.17,695130325807415.5,7.863956914706409,0,0.3388704318936877,990,1020,0.5498418422120068,3.753771140919667e-15,515954831874262.9,1.837939522797427e-15,0.0
0,7,low,-12.707083491831774,0.661463145953584,0.0038530417466836613,0.8133038460216354,-34026295355547.145,34026295355547.957,172879067294403.25,5.080749035061191,0,0.3388704318936877,1000,1020,0.10236634602163541,4.054054140916658e-15,254401062606614.47,1.0182826803983858e-15,0.0
0,8,peak_energy,-12.651934447710556,8.383314816665317,0.0488330486162411,-2.8953954508262454,-37266767216700.97,37266767216698.07,101629345918985.02,2.727077058442574,0,0.3554817275747508,1010,1070,0.018284574753104632,2.4379034421529235e-15,47971379210411.43,3.2612801348363973e-15,0.0
0,11,peak_energy,-12.359949198219573,3.9345862159051945,0.0049427228019073965,-0.9211579323566569,-266627830620.68274,266627830619.76157,50187744148295.59,188.2314536763232,0,0.3289036544850498,910,990,0.05125417701834312,9.61718864791688e-14,54772770451898.13,2.5396351688300456e-15,0.0
0,13,peak_energy,-12.242860611243785,6.7183156390587255,0.039093827936107065,-2.590628072860379,316016432622.1797,-316016432624.7703,5238407865693.125,16.57637807700974,0,0.33554817275747506,990,1010,0.005014016983370784,1.7307124840398376e-14,2144045436897.6716,3.788636071533347e-15,0.0
0,17,peak_energy,-12.016328088676723,3.363388832155302,0.0050917601893672,-0.9349425802082783,-32625885526.980537,32625885526.045593,1183276321354.3982,36.26802161050518,0,0.33554817275747506,1000,1010,3.5904899143623936e-05,2.2431267176603166e-14,1300510034114.085,2.2551405187698492e-15,0.0
0,32,peak_energy,-11.194025415795958,4.034746381314883,0.023502513087218877,2.0086678125849686,-415570.19885415654,415572.2075219691,1938226403.272314,4664.016834259403,0,0.292358803986711,690,880,4.6760083582952916e-07,1.0653766548312388e-12,965138168.3546352,1.8110513089197866e-15,0.0
