trajectory_index,mode_index,selection_reason,eigenvalue,peak_energy,final_energy_fraction,final_actual_coefficient,final_homogeneous_coefficient,final_net_forcing_injection,final_forcing_radius_R,final_epsilon,final_shadowing,shadowing_sample_fraction,first_epsilon_ge_0_1,first_epsilon_ge_1,max_identity_residual,max_relative_identity_residual,max_cancellation_condition,max_forcing_projection_discrepancy,max_bound_violation
0,0,low+peak_energy,-13.395787316459483,89.97703633720793,0.22184433765517164,-6.107109450304882,-1.8131616129010632e+18,1.8131616129010632e+18,1.8136326474178964e+18,1.000259786283518,0,0.5282392026578073,1100,1590,3577.892890549695,2.3604363156263106e-15,5.938642969855242e+17,1.582067810090848e-14,0.0
0,1,low+peak_energy,-13.25683384826406,7.12413638457407,0.042374946851065125,2.669107788114611,-2.1835227705130188e+16,2.183522770513019e+16,2.6592905714475444e+16,1.2178900112054907,0,0.4152823920265781,1090,1250,241.33089221188538,5.534673795959451e-15,1.8143940696308116e+16,2.3175905639050143e-15,0.0
0,2,low+peak_energy,-13.073763885096014,9.30061631935552,0.05532082780843644,3.0496911842603867,5585155406151043.0,-5585155406151040.0,5602228031679971.0,1.00305678612096,0,0.4983388704318937,1070,1500,7.049691184260387,2.493576619299921e-15,3668365995734150.5,3.2057689836051395e-15,0.0
0,3,low+peak_energy,-13.011418293960922,13.557614240475445,0.07535514189564385,-3.5593277064892184,-1593639768248035.2,1593639768248031.8,3349813964290577.0,2.101989440168896,0,0.40863787375415284,1070,1230,5.690672293510781,4.141063063503571e-15,1388872882799162.5,3.802513859341161e-15,0.0
0,4,low,-12.962569865069717,0.06656437614039917,0.00011349490744476014,0.13813372288318299,3934020837723428.5,-3934020837723428.5,3971031814443098.5,1.0094079259481217,0,0.43521594684385384,1070,1310,28.861866277116818,3.79226982247519e-15,2.0326194490582454e+17,8.268125767374457e-16,0.0
0,5,low,-12.831027324767836,1.6759977772626005,0.009968972083098611,1.2946033281521412,3022050529121330.5,-3022050529121329.0,3023108100414226.5,1.0003499515586205,0,0.4950166112956811,1100,1490,17.205396671847858,2.8466427854286113e-15,4669506479767935.0,1.3287981825982342e-15,0.0
0,6,low+peak_energy,-12.769034811671183,8.312193520797486,0.04905007329476946,2.87164902873102,-1079402109524241.4,1079402109524244.2,1091472571749525.4,1.011182544594622,0,0.4584717607973422,1130,1380,1.87164902873102,3.1856643194132604e-15,755967968074801.6,2.6853519408120974e-15,0.0
0,7,low+peak_energy,-12.715013598471094,8.38541154180851,0.04987711481462435,2.8957575074250452,418727985933370.3,-418727985933367.44,419111787296023.5,1.0009165887534306,0,0.5448504983388704,1080,1640,0.14575750742504523,1.6640904491825227e-15,289333540906335.94,2.6367796834847468e-15,0.0
0,14,peak_energy,-12.252759174359404,10.287394369399355,0.05585822758323211,3.064468099764307,1854933884388.2139,-1854933884385.1494,7329789391530.183,3.9515097832975656,0,0.3588039867109635,1060,1080,0.0009615877356932145,2.4121146882104012e-15,2997167200606.464,4.4200754167889045e-15,0.0
0,28,peak_energy,-11.455354600402936,5.602708659362554,0.0317518251482359,-2.310446286342136,-22670506.42450587,22670504.114059586,59912167020.79949,2642.736156790787,0,0.34219269102990035,810,1030,4.032091141548122e-05,8.896177877230248e-13,25940805411.283524,2.4841240175987878e-15,0.0
