trajectory_index,mode_index,selection_reason,eigenvalue,peak_energy,final_energy_fraction,final_actual_coefficient,final_homogeneous_coefficient,final_net_forcing_injection,final_forcing_radius_R,final_epsilon,final_shadowing,shadowing_sample_fraction,first_epsilon_ge_0_1,first_epsilon_ge_1,max_identity_residual,max_relative_identity_residual,max_cancellation_condition,max_forcing_projection_discrepancy,max_bound_violation
0,0,low+peak_energy,-13.676860186112613,92.32170240713779,0.4619763512005065,-9.074884104562774,-8.989440368363234e+18,8.989440368363234e+18,8.991798349579598e+18,1.0002623056741844,0,0.5083056478405316,1050,1530,15369.074884104562,2.081709868507472e-15,1.9814290200028032e+18,1.3822276656583199e-14,0.0
0,1,low,-13.38654427485612,2.8802304383901025,0.010223496682576869,-1.349991224394668,-3.938247588642673e+16,3.938247588642673e+16,3.952369122385512e+16,1.0035857404657755,0,0.4883720930232558,1030,1470,297.34999122439467,4.444276913039929e-15,5.844939262154326e+16,2.733924198139448e-15,0.0
0,2,low+peak_energy,-13.187263186862896,5.079637128253405,0.026845551714134466,2.187597316989738,-1.029999370533679e+16,1.0299993705336792e+16,1.0578300264340838e+16,1.027020070785077,0,0.4152823920265781,1050,1250,19.812402683010262,1.454571324153637e-15,9543938369062998.0,2.5049406993105094e-15,0.0
0,3,low,-13.09388514340806,2.8104041935225768,0.013448924397587061,1.5483708667552063,-9494868254464158.0,9494868254464160.0,9532828883857452.0,1.0039980153885175,0,0.4318936877076412,1050,1300,100.4516291332448,5.313634711895193e-15,1.2288849878838388e+16,1.9671764217576992e-15,0.0
0,4,low,-13.013126248819802,0.7029699123490729,0.0018072461198081484,0.5675967050418125,647486204138248.0,-647486204138247.4,2737770722646844.5,4.228307422071791,0,0.3488372093023256,1020,1050,1.5675967050418125,3.5192494324246155e-15,5964194113029100.0,1.1570605584765303e-15,0.0
0,5,low,-12.83689878336429,2.8582992024515965,0.013022004468832704,1.5235970924378697,-406617946322661.06,406617946322662.56,719278492257116.5,1.7689295289646458,0,0.3787375415282392,1030,1140,2.0389029075621306,3.3305750115772835e-15,738972556568914.6,2.3800406090401793e-15,0.0
0,6,low,-12.812013110837825,0.8208770056036699,0.0017080737357142144,-0.5518035911746414,-181690567275305.16,181690567275304.6,189850574789687.34,1.044911563856905,0,0.4152823920265781,1040,1250,1.0106964088253587,3.5383575745128467e-15,673321355654973.9,1.4192206437835253e-15,0.0
0,7,low+peak_energy,-12.799025185983458,8.695121427543118,0.01960759719172053,1.8695772013228837,-418340644105791.56,418340644105793.44,814723033960176.8,1.9475110664938082,0,0.3654485049833887,1040,1100,1.3695772013228837,2.626738366169051e-15,659541460600542.0,3.400058012914542e-15,0.0
0,11,peak_energy,-12.448210625805393,4.432807315930215,0.008036026852518174,-1.1968835686095605,-2657525384123.178,2657525384121.9814,30911822981310.08,11.631807231639709,0,0.3488372093023256,1020,1050,0.026260962640439534,5.175597314980228e-15,28047296533973.918,3.337607967779377e-15,0.0
0,14,peak_energy,-12.23953331560349,5.061678028227535,0.028394360113829564,-2.2498173321911126,166032372847.11816,-166032372849.36798,5765498755793.264,34.725148216137995,0,0.34551495016611294,1000,1040,0.0038456525036125733,1.5785123257802813e-14,2636450099201.442,3.1433189384699745e-15,0.0
0,15,peak_energy,-12.225046604257898,3.8328714695384187,0.009948383845192848,1.33170331850575,-6830248628.970698,6830248630.302402,10404102139306.787,1523.239153429567,0,0.31561461794019935,580,950,0.0016080273680547652,1.1851911769432895e-13,7817756585316.195,1.6930901125533637e-15,0.0
0,20,peak_energy,-11.950229285338898,3.56727752373536,0.01249243065433516,1.4922950171269496,16915939270.545454,-16915939269.05316,230599076834.19385,13.632058684185509,0,0.3388704318936877,1020,1020,0.0001404381953160616,6.45520188281185e-15,165861986580.42105,2.040034807748725e-15,0.0
0,36,peak_energy,-11.085662252571062,4.005618862973811,0.02247021320592661,-2.0014042227830466,237635.66178100303,-237637.6631852258,672121576.2967649,2828.369998254594,0,0.3122923588039867,820,940,2.331089965501576e-07,4.908275412699186e-13,335943736.0552776,2.5326962749261384e-15,0.0
