trajectory_index,mode_index,selection_reason,eigenvalue,peak_energy,final_energy_fraction,final_actual_coefficient,final_homogeneous_coefficient,final_net_forcing_injection,final_forcing_radius_R,final_epsilon,final_shadowing,shadowing_sample_fraction,first_epsilon_ge_0_1,first_epsilon_ge_1,max_identity_residual,max_relative_identity_residual,max_cancellation_condition,max_forcing_projection_discrepancy,max_bound_violation
0,0,low+peak_energy,-13.647125366575334,92.50196723828536,0.40684107258593594,8.357249426065845,1.1452984250497104e+19,-1.1452984250497104e+19,1.1454592892534583e+19,1.0001404561468257,0,0.5182724252491694,1030,1560,28663.642750573934,1.6513879011722554e-15,2.7410426535295324e+18,1.659783421814609e-14,0.0
0,1,low+peak_energy,-13.425142030257273,9.601103828241786,0.016530993910674276,1.6846141790466258,-9.656787619717457e+17,9.656787619717457e+17,9.657831147254993e+17,1.000108061560286,0,0.49169435215946844,1030,1480,6398.315385820953,3.492832311622269e-15,1.1465307016413204e+18,3.878841692284141e-15,0.0
0,2,low,-13.174811450178746,2.432094519734404,0.01095492623602369,1.3713733249293896,1.918894505959398e+16,-1.918894505959398e+16,1.920249356005264e+16,1.0007060575980902,0,0.5116279069767442,1020,1540,98.6286266750706,3.1275196107947494e-15,2.799488507013461e+16,1.9290125052862095e-15,0.0
0,3,low,-13.130444495098725,1.6800910297702119,0.004880944999656324,-0.9153831750354331,5980431714158653.0,-5980431714158654.0,1.0059964465205396e+16,1.6821468659843506,0,0.36212624584717606,1020,1090,31.084616824964566,2.8405612756441e-15,1.7523149449128938e+16,2.0192181260370035e-15,0.0
0,4,low+peak_energy,-12.989357181661157,6.490114167847775,0.03724539010206808,2.5286413321587142,-1437788245244026.0,1437788245244028.5,1466836112175169.0,1.0202031606721147,0,0.4318936877076412,1020,1300,1.2213586678412858,1.5774963790278725e-15,1148689741197697.8,2.9559688030644793e-15,0.0
0,5,low,-12.947221033584604,1.9730658239405123,0.0009818303349135805,-0.4105529639358293,-591526454234916.2,591526454234915.9,1339088996930294.8,2.2637854779669664,0,0.3488372093023256,1000,1050,2.3394470360641706,3.2431951326970973e-15,4702475979364680.0,1.8388068845354155e-15,0.0
0,6,low,-12.812860214622159,2.5811613042751773,0.013433221860150656,-1.5185918422120057,88394472826707.58,-88394472826709.1,695130325807415.5,7.863956914706416,0,0.3388704318936877,990,1020,0.4717168422120057,3.3280708353176608e-15,515954831874263.25,1.837939522797427e-15,0.0
0,7,low,-12.707083491831774,0.6614631459535846,0.0038530417466836665,0.8133038460216357,-34026295355547.098,34026295355547.91,172879067294403.25,5.080749035061198,0,0.3388704318936877,1000,1020,0.059272316125991376,3.3473041463337258e-15,254401062606614.28,1.0182826803983858e-15,0.0
0,8,peak_energy,-12.651934447710556,8.383314816665312,0.04883304861624109,-2.8953954508262445,-37266767216700.89,37266767216697.99,101629345918985.02,2.727077058442579,0,0.3554817275747508,1010,1070,0.0828954508262445,1.2657907421335371e-15,47971379210411.42,3.2612801348363973e-15,0.0
0,11,peak_energy,-12.359949198219573,3.934586215905199,0.004942722801907399,-0.9211579323566569,-266627830620.6814,266627830619.76022,50187744148295.59,188.23145367632415,0,0.3289036544850498,910,990,0.04991140358084312,9.36409573358419e-14,54772770451898.13,2.5396351688300456e-15,0.0
0,13,peak_energy,-12.242860611243785,6.718315639058732,0.03909382793610706,-2.5906280728603783,316016432622.18005,-316016432624.7707,5238407865693.125,16.57637807700972,0,0.33554817275747506,990,1010,0.004647806045871672,7.353741081227755e-15,2144045436897.6724,3.788636071533347e-15,0.0
0,17,peak_energy,-12.016328088676723,3.363388832155303,0.005091760189367202,-0.9349425802082783,-32625885526.980515,32625885526.04557,1183276321354.3982,36.2680216105052,0,0.33554817275747506,1000,1010,1.3016715549873936e-05,1.4367991935136115e-15,1300510034114.085,2.2551405187698492e-15,0.0
0,32,peak_energy,-11.194025415795958,4.034746381314881,0.023502513087218877,2.008667812584968,-415570.19885415665,415572.2075219692,1938226403.272314,4664.0168342594025,0,0.292358803986711,690,880,4.677172507072669e-07,5.628627388420665e-13,965138168.3546354,1.8110513089197866e-15,0.0
