trajectory_index,mode_index,selection_reason,eigenvalue,time,initial_coefficient,actual_coefficient,propagator,homogeneous_coefficient,net_forcing_injection,previous_step_forcing_projection,duhamel_reconstruction,identity_residual,relative_identity_residual,cancellation_condition,absolute_prediction_error,forcing_radius_R,epsilon,shadowing,mode_energy_fraction,selected_modes_energy_fraction
0,0,low+peak_energy,-13.395787316459483,0,-0.05191177501451376,-0.05191177501451376,1.0,-0.05191177501451376,0.0,0.0,-0.05191177501451376,0.0,0.0,1.0,0.0,0.0,0.0,1,0.003940756741253348,0.020015703532838627
0,0,low+peak_energy,-13.395787316459483,10,-0.05191177501451376,-0.048719180501173805,0.9385005255191956,-0.04871922813175541,4.763058160384137e-08,1.6471593110300997e-08,-0.048719180501173784,-2.0816681711721685e-17,2.1363928073147444e-16,1.0000035138137318,4.763058160384137e-08,1.2355954384792028e-07,2.5361556121900796e-06,1,0.00999310259820783,0.04858730256705742
0,0,low+peak_energy,-13.395787316459483,20,-0.05191177501451376,-0.0458149064797609,0.8825550834077233,-0.045815000927777155,9.44480162551331e-08,-1.1187741226492687e-08,-0.045814906479760886,-1.3877787807814457e-17,1.5145462759775365e-16,1.0000069074000297,9.44480162551331e-08,2.220138701281163e-07,4.845877237416176e-06,1,0.01926809256791242,0.08974466620181788
0,0,low+peak_energy,-13.395787316459483,30,-0.05191177501451376,-0.04317051002091768,0.831615246928716,-0.04317062359720281,1.1357628513369855e-07,1.0288633035815398e-08,-0.04317051002091767,-6.938893903907228e-18,8.036592161199202e-17,1.0000092676117625,1.1357628513369855e-07,2.865112413274264e-07,6.63671769026729e-06,1,0.030783219760863033,0.13745108112642968
0,0,low+peak_energy,-13.395787316459483,40,-0.05191177501451376,-0.04076054678165837,0.7851930823722036,-0.040760766635058406,2.1985340003388698e-07,1.8188600049706682e-08,-0.04076054678165835,-2.0816681711721685e-17,2.5535194048358765e-16,1.000014940477749,2.1985340003388698e-07,3.891286421934942e-07,9.546646795862862e-06,1,0.0436427175894452,0.1869510992011245
0,0,low+peak_energy,-13.395787316459483,50,-0.05191177501451376,-0.03856261037126655,0.742854612959901,-0.038562901536468075,2.9116520152555614e-07,7.350379263582063e-09,-0.03856261037126652,-2.7755575615628914e-17,3.5987405653826484e-16,1.000020539847113,2.9116520152555614e-07,5.009049197732512e-07,1.2989295406092734e-05,1,0.057318489166144654,0.23572725240052267
0,0,low+peak_energy,-13.395787316459483,60,-0.05191177501451376,-0.036556633165115246,0.7042135972470802,-0.03655697782245183,3.4465733658728404e-07,3.1487997695367476e-09,-0.036556633165115225,-2.0816681711721685e-17,2.8471557212446743e-16,1.0000258137198315,3.4465733658728404e-07,5.990053499162618e-07,1.6385527075719502e-05,1,0.07151767808409627,0.2825811305383606
0,0,low+peak_energy,-13.395787316459483,70,-0.05191177501451376,-0.03472470229371523,0.6689259926189556,-0.03472513563019551,4.333364802822093e-07,2.377766232519729e-08,-0.03472470229371522,-6.938893903907228e-18,9.991168901113604e-17,1.0000320204916446,4.333364802822093e-07,6.785655593711879e-07,1.9541048495751185e-05,1,0.08606975350795537,0.32697367874306266
0,0,low+peak_energy,-13.395787316459483,80,-0.05191177501451376,-0.0330509521780799,0.6366850758511577,-0.03305145241268393,5.002346040311467e-07,-6.187951068215014e-09,-0.0330509521780799,0.0,0.0,1.0000384952990298,5.002346040311467e-07,7.720716832801616e-07,2.3359690026326013e-05,1,0.1008714344034909,0.3687050162532274
0,0,low+peak_energy,-13.395787316459483,90,-0.05191177501451376,-0.03152118492479195,0.6072171700898221,-0.031521721118652576,5.361938606243677e-07,-6.957772399895923e-09,-0.03152118492479194,-1.3877787807814457e-17,2.2013055308078419e-16,1.0000435030184818,5.361938606243677e-07,8.350728297235281e-07,2.6491980770345195e-05,1,0.11585934520691574,0.40776111797501047
0,0,low+peak_energy,-13.395787316459483,100,-0.05191177501451376,-0.030122702034267777,0.5802778968165645,-0.030123255625436725,5.535911689474871e-07,-2.7466307464529827e-08,-0.030122702034267774,-3.469446951953614e-18,5.758751635437337e-17,1.0000498746440138,5.535911689474871e-07,9.487678717479672e-07,3.1496192959528826e-05,1,0.1309935188701071,0.44422566014778736
0,0,low+peak_energy,-13.395787316459483,110,-0.05191177501451376,-0.028844084170710486,0.555648899165572,-0.028844720640545416,6.364698349296816e-07,-4.261182153658671e-09,-0.028844084170710486,0.0,0.0,1.0000584267722454,6.364698349296816e-07,1.0487969015425815e-06,3.6360099118739465e-05,1,0.14624827565726237,0.47823386771046345
0,0,low+peak_energy,-13.395787316459483,120,-0.05191177501451376,-0.027675266285439495,0.5331349643854124,-0.027675982323546334,7.160381068384292e-07,1.843302732673635e-10,-0.027675266285439506,1.0408340855860843e-17,1.880392308063728e-16,1.000067544789083,7.160381068384292e-07,1.1532819172268612e-06,4.167085755961281e-05,1,0.1616090706768173,0.5099472880037559
0,0,low+peak_energy,-13.395787316459483,130,-0.05191177501451376,-0.02660721123413138,0.5125614986213515,-0.026607977197533602,7.659634022223749e-07,-1.2474712453997006e-08,-0.026607211234131397,1.734723475976807e-17,3.259780822680512e-16,1.0000757595412129,7.659634022223749e-07,1.2497867138323776e-06,4.697037676160611e-05,1,0.17706523821226414,0.539533813280381
0,0,low+peak_energy,-13.395787316459483,140,-0.05191177501451376,-0.025631776205526285,0.4937723103123485,-0.025632597081331306,8.208758050208542e-07,-1.1078116018276019e-08,-0.025631776205526306,2.0816681711721685e-17,4.060587705114529e-16,1.0000834487046761,8.208758050208542e-07,1.3180627178781583e-06,5.142134890569195e-05,1,0.19261015227274164,0.5671557954355964
0,0,low+peak_energy,-13.395787316459483,150,-0.05191177501451376,-0.024741790651077483,0.4766276648676405,-0.024742588104302018,7.974532245345889e-07,-1.101307644038596e-08,-0.024741790651077497,1.3877787807814457e-17,2.804433341676475e-16,1.0000879477515046,7.974532245345889e-07,1.3785316314269252e-06,5.571493271503148e-05,1,0.20823809782088923,0.5929722323333173
0,0,low+peak_energy,-13.395787316459483,160,-0.05191177501451376,-0.02393062830489582,0.4610025753970827,-0.023931461975124774,8.33670228954364e-07,-1.2841848202882478e-08,-0.023930628304895833,1.3877787807814457e-17,2.8994860034542677e-16,1.0000975734553168,8.33670228954364e-07,1.5013238626571808e-06,6.273431452778401e-05,1,0.22394183779850552,0.6171280372992212
0,0,low+peak_energy,-13.395787316459483,170,-0.05191177501451376,-0.023192562393873697,0.4467852982257695,-0.02319341788128858,8.554874148837543e-07,3.464968633890009e-08,-0.023192562393873704,6.938893903907228e-18,1.4958756702920488e-16,1.0001051189957073,8.554874148837543e-07,1.5824914518368464e-06,6.823019616757435e-05,1,0.23971634653648682,0.6397561325764288
0,0,low+peak_energy,-13.395787316459483,180,-0.05191177501451376,-0.02252229506404546,0.4338760123846045,-0.022523273939103975,9.788750585139339e-07,-4.6516453779121836e-09,-0.02252229506404547,1.0408340855860843e-17,2.31057458254111e-16,1.000119437712397,9.788750585139339e-07,1.7111363418644158e-06,7.597191893553325e-05,1,0.25555165105393246,0.6609764405197284
0,0,low+peak_energy,-13.395787316459483,190,-0.05191177501451376,-0.021915366687992367,0.4221856580050686,-0.02191640689271357,1.040204721202559e-06,1.6993886350208376e-08,-0.02191536668799237,3.469446951953614e-18,7.915181920415712e-17,1.0001294550919688,1.040204721202559e-06,1.7968510889209242e-06,8.198657278617663e-05,1,0.27144288976923764,0.6808992034180968
0,0,low+peak_energy,-13.395787316459483,200,-0.05191177501451376,-0.021367630823980535,0.4116349176009546,-0.021368699230618664,1.0684066381293211e-06,1.2483939021423751e-09,-0.021367630823980542,6.938893903907228e-18,1.623611673555839e-16,1.0001367900725535,1.0684066381293211e-06,1.8544731325825009e-06,8.678455869345915e-05,1,0.28737885478880465,0.699625334286815
0,0,low+peak_energy,-13.395787316459483,210,-0.05191177501451376,-0.020875383518401493,0.4021533219573624,-0.020876492770789914,1.1092523884217997e-06,2.8631096521403165e-09,-0.020875383518401507,1.3877787807814457e-17,3.323783348137878e-16,1.000144989476361,1.1092523884217997e-06,1.9174585367431382e-06,9.1847733131976e-05,1,0.30334597128275487,0.7172398325127548
0,0,low+peak_energy,-13.395787316459483,220,-0.05191177501451376,-0.02043541586310183,0.39367846736377865,-0.020436548025847073,1.1321627452418048e-06,1.6568916030856862e-09,-0.020435415863101835,3.469446951953614e-18,8.488338998263406e-17,1.0001525072960273,1.1321627452418048e-06,1.984387271232535e-06,9.709992454316582e-05,1,0.3193350792768109,0.7338249047059882
0,0,low+peak_energy,-13.395787316459483,230,-0.05191177501451376,-0.020044920820957456,0.38615533159541127,-0.020046008694435947,1.0878734784912358e-06,-2.239327112629752e-08,-0.020044920820957456,0.0,0.0,1.000156773619523,1.0878734784912358e-06,2.0546413116630496e-06,0.00010249627958274529,1,0.33533265055020905,0.7494509874386655
0,0,low+peak_energy,-13.395787316459483,240,-0.05191177501451376,-0.019701386096480204,0.3795356789644939,-0.01970237077638553,9.846799053254973e-07,-7.457378204539511e-09,-0.019701386096480197,-6.938893903907228e-18,1.7609286675855037e-16,1.0001584165660697,9.846799053254973e-07,2.136346026895013e-06,0.00010843091174872985,1,0.35132340675802104,0.7641821143804067
0,0,low+peak_energy,-13.395787316459483,250,-0.05191177501451376,-0.01940243483560252,0.3737775448866011,-0.019403455815630553,1.0209800280318315e-06,-3.1026182664706248e-09,-0.019402434835602517,-3.469446951953614e-18,8.940281012103995e-17,1.0001680631469385,1.0209800280318315e-06,2.2398542287083532e-06,0.00011543584039828756,1,0.3672882273684762,0.7780743316753256
0,0,low+peak_energy,-13.395787316459483,260,-0.05191177501451376,-0.01914632988789792,0.3688447922628913,-0.019147387871226277,1.0579833283584639e-06,1.2129798165894101e-08,-0.019146329887897915,-3.469446951953614e-18,9.059844024905669e-17,1.000177699601944,1.0579833283584639e-06,2.344311871412752e-06,0.00012243507507024836,1,0.38321268187735513,0.7911784274795032
0,0,low+peak_energy,-13.395787316459483,270,-0.05191177501451376,-0.018931575588747567,0.36470673327614306,-0.018932573884109415,9.98295361848145e-07,3.9295514411841204e-10,-0.01893157558874757,3.469446951953614e-18,9.162639409704374e-17,1.0001807058995302,9.98295361848145e-07,2.422752034441676e-06,0.00012796738833673074,1,0.39908402410492305,0.8035448931145924
0,0,low+peak_energy,-13.395787316459483,280,-0.05191177501451376,-0.01875662599411238,0.36133781090750083,-0.018757687144067097,1.061149954715429e-06,-3.3631223812780053e-09,-0.01875662599411238,0.0,0.0,1.000190919803183,1.061149954715429e-06,2.5198613884608727e-06,0.0001343375315467869,1,0.4148805079629849,0.8152189884442533
0,0,low+peak_energy,-13.395787316459483,290,-0.05191177501451376,-0.01862054696232576,0.35871733561006625,-0.018621653619995585,1.106657669825567e-06,-1.1636374860207743e-08,-0.01862054696232576,0.0,0.0,1.0001989038030725,1.106657669825567e-06,2.5970399362744047e-06,0.0001394634434337105,1,0.430582527756014,0.8262382436721679
0,0,low+peak_energy,-13.395787316459483,300,-0.05191177501451376,-0.01852255595037353,0.356829273337199,-0.018523640956073107,1.0850056995775903e-06,8.599635340639233e-09,-0.018522555950373536,6.938893903907228e-18,1.8729832651048723e-16,1.0002004747962887,1.0850056995775903e-06,2.6282999313206394e-06,0.00014188894815837664,1,0.446179163062506,0.8366410849064435
0,0,low+peak_energy,-13.395787316459483,310,-0.05191177501451376,-0.01846197003131804,0.3556620818821856,-0.01846304997586159,1.0799445435520638e-06,6.847871308196529e-09,-0.01846197003131805,1.0408340855860843e-17,2.818694871505143e-16,1.0002049607937342,1.0799445435520638e-06,2.704035487966479e-06,0.00014645659798904884,1,0.46165052534972256,0.8464594100970907
0,0,low+peak_energy,-13.395787316459483,320,-0.05191177501451376,-0.018438435663383903,0.3552085931884879,-0.018439508572822727,1.0729094388241267e-06,-1.4784106890097792e-08,-0.018438435663383906,3.469446951953614e-18,9.407644835684767e-17,1.000208710937992,1.0729094388241267e-06,2.775393763583535e-06,0.00015051343438046282,1,0.47698147256822904,0.8557250331795786
0,0,low+peak_energy,-13.395787316459483,330,-0.05191177501451376,-0.018451721055350954,0.35546593994926234,-0.018452867899968764,1.1468446178101999e-06,-7.544511404500298e-09,-0.018451721055350954,0.0,0.0,1.0002199442724826,1.1468446178101999e-06,2.9115057457615122e-06,0.00015778066377240152,1,0.49215262863546483,0.8644707930217035
0,0,low+peak_energy,-13.395787316459483,340,-0.05191177501451376,-0.018502002957346147,0.35643552544340495,-0.018503200803998032,1.1978466518854092e-06,-4.59205332439816e-09,-0.018502002957346143,-3.469446951953614e-18,9.375261579618057e-17,1.0002257423043825,1.1978466518854092e-06,2.978838131397986e-06,0.00016099042338417151,1,0.5071525623114523,0.8727215255530635
0,0,low+peak_energy,-13.395787316459483,350,-0.05191177501451376,-0.01858965587361135,0.35812303616452745,-0.018590802480887524,1.1466072761742718e-06,-2.1165885120966177e-08,-0.018589655873611353,3.469446951953614e-18,9.33108443145587e-17,1.0002278945610954,1.1466072761742718e-06,3.0898741900570723e-06,0.00016620445476916076,1,0.5219666194283971,0.8805038276504606
0,0,low+peak_energy,-13.395787316459483,360,-0.05191177501451376,-0.01871499498660758,0.36053849740003713,-0.01871619336110158,1.1983744940026464e-06,5.791850516551067e-09,-0.01871499498660758,0.0,0.0,1.0002369245551261,1.1983744940026464e-06,3.2356673673871687e-06,0.00017288063362884206,1,0.5365728397178696,0.8878424648811064
0,0,low+peak_energy,-13.395787316459483,370,-0.05191177501451376,-0.018878882139511582,0.36369637252074044,-0.018880124263891462,1.2421243798799164e-06,1.3708818458885164e-08,-0.018878882139511582,0.0,0.0,1.0002448747206543,1.2421243798799164e-06,3.380836610298794e-06,0.00017906855712622073,1,0.5509648368081084,0.8947568327889074
0,0,low+peak_energy,-13.395787316459483,380,-0.05191177501451376,-0.019082246184981975,0.3676157073580082,-0.019083583892170252,1.3377071882772484e-06,-1.1758603014888624e-09,-0.019082246184981975,0.0,0.0,1.0002548594011536,1.3377071882772484e-06,3.5255826470897965e-06,0.00018474426328988957,1,0.5651275233776509,0.9012745885494347
0,0,low+peak_energy,-13.395787316459483,390,-0.05191177501451376,-0.01932636159128935,0.3723203216867206,-0.019327808772732425,1.4471814430740138e-06,-2.272575162776125e-09,-0.019326361591289348,-3.469446951953614e-18,8.975272346569085e-17,1.0002661976023293,1.4471814430740138e-06,3.6974496742772126e-06,0.0001913020621092628,1,0.5790518383028759,0.9074144369965587
0,0,low+peak_energy,-13.395787316459483,400,-0.05191177501451376,-0.019612999411928483,0.3778390505096747,-0.019614295781755733,1.2963698272500102e-06,-3.887899945737017e-08,-0.01961299941192848,-3.469446951953614e-18,8.844179241909682e-17,1.0002666244998368,1.2963698272500102e-06,3.932936331256036e-06,0.00020051376684725343,1,0.5927328588192474,0.9132019353950185
