trajectory_index,mode_index,selection_reason,eigenvalue,peak_energy,final_energy_fraction,final_actual_coefficient,final_homogeneous_coefficient,final_net_forcing_injection,final_forcing_radius_R,final_epsilon,final_shadowing,shadowing_sample_fraction,first_epsilon_ge_0_1,first_epsilon_ge_1,max_identity_residual,max_relative_identity_residual,max_cancellation_condition,max_forcing_projection_discrepancy,max_bound_violation
0,0,low+peak_energy,-13.395787316459483,89.9770363372082,0.221844337655172,-6.107109450304888,-1.8131616129010632e+18,1.8131616129010632e+18,1.8136326474178964e+18,1.000259786283518,0,0.5282392026578073,1100,1590,3577.892890549695,2.170584822743778e-15,5.938642969855236e+17,1.582067810090848e-14,0.0
0,1,low+peak_energy,-13.25683384826406,7.124136384574086,0.0423749468510652,2.669107788114614,-2.183522770513033e+16,2.1835227705130332e+16,2.6592905714475444e+16,1.217890011205483,0,0.4152823920265781,1090,1250,101.33089221188538,2.3203534577309853e-15,1.814394069630815e+16,2.3175905639050143e-15,0.0
0,2,low+peak_energy,-13.073763885096014,9.300616319355498,0.055320827808436286,3.049691184260383,5585155406151035.0,-5585155406151032.0,5602228031679971.0,1.0030567861209616,0,0.4983388704318937,1070,1500,15.049691184260382,3.2233502260332443e-15,3668365995734152.0,3.2057689836051395e-15,0.0
0,3,low+peak_energy,-13.011418293960922,13.557614240475433,0.075355141895644,-3.559327706489223,-1593639768248035.8,1593639768248032.2,3349813964290577.0,2.1019894401688957,0,0.40863787375415284,1070,1230,6.190672293510778,4.2482314506726086e-15,1388872882799161.0,3.802513859341161e-15,0.0
0,4,low,-12.962569865069717,0.0665643761403992,0.00011349490744476104,0.13813372288318357,3934020837723425.0,-3934020837723425.0,3971031814443098.5,1.0094079259481226,0,0.43521594684385384,1070,1310,25.361866277116818,3.310216970339442e-15,2.0326194490609056e+17,8.268125767374457e-16,0.0
0,5,low,-12.831027324767836,1.6759977772626005,0.009968972083098606,1.2946033281521412,3022050529121328.5,-3022050529121327.0,3023108100414226.5,1.0003499515586212,0,0.4950166112956811,1100,1490,15.20539667184786,2.5307546883632354e-15,4669506479767933.0,1.3287981825982342e-15,0.0
0,6,low+peak_energy,-12.769034811671183,8.31219352079748,0.04905007329476937,2.871649028731018,-1079402109524242.0,1079402109524244.9,1091472571749525.4,1.0111825445946214,0,0.4584717607973422,1130,1380,2.496649028731018,2.1684370504461173e-15,755967968074802.4,2.6853519408120974e-15,0.0
0,7,low+peak_energy,-12.715013598471094,8.385411541808503,0.04987711481462428,2.895757507425044,418727985933370.5,-418727985933367.6,419111787296023.5,1.0009165887534301,0,0.5448504983388704,1080,1640,0.17775104526040408,1.8150670203090626e-15,289333540906336.2,2.6367796834847468e-15,0.0
0,14,peak_energy,-12.252759174359404,10.28739436939936,0.055858227583232084,3.064468099764307,1854933884388.2131,-1854933884385.1487,7329789391530.183,3.951509783297567,0,0.3588039867109635,1060,1080,0.00036562520576488566,1.4022155745506644e-15,2997167200606.464,4.4200754167889045e-15,0.0
0,28,peak_energy,-11.455354600402936,5.60270865936256,0.03175182514823592,-2.3104462863421373,-22670506.424505863,22670504.11405958,59912167020.79949,2642.736156790788,0,0.34219269102990035,810,1030,4.031346083355203e-05,8.895236291068398e-13,25940805411.28351,2.4841240175987878e-15,0.0
