trajectory_index,mode_index,selection_reason,eigenvalue,time,initial_coefficient,actual_coefficient,propagator,homogeneous_coefficient,net_forcing_injection,previous_step_forcing_projection,duhamel_reconstruction,identity_residual,relative_identity_residual,cancellation_condition,absolute_prediction_error,forcing_radius_R,epsilon,shadowing,mode_energy_fraction,selected_modes_energy_fraction
0,0,low+peak_energy,-13.676860186112613,0,-0.03323648308253688,-0.03323648308253688,1.0,-0.03323648308253688,0.0,0.0,-0.03323648308253688,0.0,0.0,1.0,0.0,0.0,0.0,1,0.001615392248873112,0.01429320368015131
0,0,low+peak_energy,-13.676860186112613,10,-0.03323648308253688,-0.03154708212389924,0.949173424609657,-0.031547186469432456,1.0434553321392315e-07,2.1960312880653365e-08,-0.03154708212389924,0.0,0.0,1.0000086929858425,1.0434553321392315e-07,1.6989280505684367e-07,5.3853552113580954e-06,1,0.0041847768873441655,0.0341076899243255
0,0,low+peak_energy,-13.676860186112613,20,-0.03323648308253688,-0.030003648109314968,0.9027405130497558,-0.03000391978989887,2.716805839013403e-07,2.4960040121563276e-08,-0.030003648109314968,0.0,0.0,1.000020188846407,2.716805839013403e-07,3.34058459432822e-07,1.113382723897583e-05,1,0.008147321771600448,0.061319791524552504
0,0,low+peak_energy,-13.676860186112613,30,-0.03323648308253688,-0.028593168015950923,0.8603053512968742,-0.028593524254194504,3.562382435810807e-07,-5.925562644726323e-09,-0.02859316801595092,-3.469446951953614e-18,6.066840381602603e-17,1.0000276388673965,3.562382435810807e-07,4.340445356611677e-07,1.5179819451514301e-05,1,0.01321860542809822,0.09209341129010794
0,0,low+peak_energy,-13.676860186112613,40,-0.03323648308253688,-0.02730370477797193,0.8215135336938427,-0.027304220664690494,5.158867185627025e-07,1.0297351676208377e-08,-0.02730370477797193,0.0,0.0,1.0000407205510102,5.158867185627025e-07,5.959351846193201e-07,2.1825753312563016e-05,1,0.01923343637956289,0.12433401638590347
0,0,low+peak_energy,-13.676860186112613,50,-0.03323648308253688,-0.026124866415968413,0.7860481849848074,-0.02612547720230637,6.107863379581357e-07,2.5566809194049744e-08,-0.02612486641596841,-3.469446951953614e-18,6.639968573755525e-17,1.000050497920456,6.107863379581357e-07,7.084650882404811e-07,2.7117785552944367e-05,1,0.026154746195391307,0.15724582201807003
0,0,low+peak_energy,-13.676860186112613,60,-0.03323648308253688,-0.025047187120875128,0.753625965060192,-0.0250478766382836,6.89517408471868e-07,9.624038857514172e-10,-0.025047187120875128,0.0,0.0,1.0000595601773326,6.89517408471868e-07,8.022974981331582e-07,3.203055930525117e-05,1,0.03399341864112353,0.19050436461258027
0,0,low+peak_energy,-13.676860186112613,70,-0.03323648308253688,-0.024062288530739377,0.7239934481901514,-0.02406299599263951,7.074619001318228e-07,3.4730180224762375e-09,-0.024062288530739384,6.938893903907228e-18,1.4418183641865974e-16,1.0000662626808738,7.074619001318228e-07,8.869698458710998e-07,3.686032471361463e-05,1,0.042772861523732206,0.22393381702296183
0,0,low+peak_energy,-13.676860186112613,80,-0.03323648308253688,-0.02316258788009458,0.6969239168015554,-0.023163299970590235,7.120904956560425e-07,5.675190619530701e-09,-0.023162587880094582,3.469446951953614e-18,7.489103358240557e-17,1.0000724270524055,7.120904956560425e-07,9.655074705847273e-07,4.168263899403815e-05,1,0.05251704752849715,0.257413991241565
0,0,low+peak_energy,-13.676860186112613,90,-0.03323648308253688,-0.022341230874505368,0.6722145270937072,-0.022342046757585526,8.158830801588413e-07,3.7164463864008956e-08,-0.022341230874505364,-3.469446951953614e-18,7.764389246870756e-17,1.0000840581197312,8.158830801588413e-07,1.062078779630243e-06,4.753721944788466e-05,1,0.06324619850299348,0.2908499187546507
0,0,low+peak_energy,-13.676860186112613,100,-0.03323648308253688,-0.021592335427694682,0.6496838174991747,-0.021593205209309296,8.697816146138737e-07,7.90504606218434e-10,-0.02159233542769468,-3.469446951953614e-18,8.033654379521805e-17,1.00009307309991,8.697816146138737e-07,1.1398839779373414e-06,5.278901241793936e-05,1,0.07497645519299034,0.32415935464126155
0,0,low+peak_energy,-13.676860186112613,110,-0.03323648308253688,-0.020910405570153424,0.6291695128695683,-0.020911381870537378,9.763003839535767e-07,1.8481857454177852e-08,-0.020910405570153428,3.469446951953614e-18,8.295594651355426e-17,1.0001078421848357,9.763003839535767e-07,1.2787234385367722e-06,6.114963833826787e-05,1,0.0877153374763698,0.35726411097556793
0,0,low+peak_energy,-13.676860186112613,120,-0.03323648308253688,-0.020290712292923632,0.6105265956944347,-0.02029175686923691,1.044576313277007e-06,7.564830747930351e-09,-0.020290712292923622,-1.0408340855860843e-17,2.564672177705886e-16,1.0001186595356144,1.044576313277007e-06,1.3631101846879564e-06,6.717556264211327e-05,1,0.10146316598057352,0.39008280294732495
0,0,low+peak_energy,-13.676860186112613,130,-0.03323648308253688,-0.01972900462292721,0.5936256118301837,-0.019730027604954504,1.022982027292646e-06,-9.485627602834334e-09,-0.01972900462292721,0.0,0.0,1.0001224294006101,1.022982027292646e-06,1.3924281833299505e-06,7.057406158825094e-05,1,0.11620960469208998,0.4225312989563868
0,0,low+peak_energy,-13.676860186112613,140,-0.03323648308253688,-0.01922125958355513,0.5783511829079988,-0.019222359306486893,1.0997229317639967e-06,1.0900001082281285e-08,-0.019221259583555125,-3.469446951953614e-18,9.024508637664454e-17,1.0001339873742898,1.0997229317639967e-06,1.4756831703770515e-06,7.676909721893808e-05,1,0.13193016869332488,0.4545202589811326
0,0,low+peak_energy,-13.676860186112613,150,-0.03323648308253688,-0.01876417443255715,0.5646006967596445,-0.018765341506240457,1.1670736833058193e-06,1.123884150674992e-08,-0.018764174432557148,-3.469446951953614e-18,9.244294730260682e-17,1.0001448900463377,1.1670736833058193e-06,1.551668419715497e-06,8.268799260591587e-05,1,0.14859191909244168,0.48595270723147904
0,0,low+peak_energy,-13.676860186112613,160,-0.03323648308253688,-0.018354734540552337,0.5522831613155971,-0.018355949947835827,1.2154072834905105e-06,3.697260242754852e-08,-0.01835473454055233,-6.938893903907228e-18,1.8900939269354798e-16,1.000157170055777,1.2154072834905105e-06,1.6694073680222241e-06,9.09463891962207e-05,1,0.16614891282649963,0.5167322663012827
